baseline_entry_id,promotion_candidate_id,typed_claim_id,source_id,domain,source_doc_title,source_standard_no_canonical,source_version,source_role,source_hash,source_page_count,source_ref,content_usability_flag,baseline_entry_status,approval_authority,approved_at,approval_basis,baseline_package_scope,downstream_target_repository,official_source_status,clause_numeric_adoption_status,confirmed_dataset_status,formal_calculation_status,blocked_actions,candidate_boundary,source_runtime_status,source_final_state,source_runtime_integration,runtime_status,final_state,runtime_integration,approval_status,approval_source,approved_baseline_version,knowledge_base_target_repository
PDB-V8_5-0114,PDP-V8_4-0116,PDTC-V8_1-0116,PDS-V8_0-0116,water,膜生物法污水处理工程技术规范 HJ 2010-2011,HJ 2010-2011,2011,TREATMENT_TECHNICAL_SPEC_SOURCE,28ca2c46f69e6b2331854c7762246900dcb8dff5918e767ca194ad99e1ffdb98,19,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\膜生物法污水处理工程技术规范 HJ 2010-2011.pdf#sha256=28ca2c46f69e6b23#pages=19,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0115,PDP-V8_4-0117,PDTC-V8_1-0117,PDS-V8_0-0117,water,航天推进剂水污染物排放与分析方法标准(GB 14374-93),GB 14374-93,1993,EMISSION_STANDARD_SOURCE,d50877385270153a78e2778b88206aece3cfa64689f90d93ad7b2351f44396ab,22,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\航天推进剂水污染物排放与分析方法标准(GB 14374-93).pdf#sha256=d50877385270153a#pages=22,OCR_REQUIRED_BEFORE_CLAUSE_OR_NUMERIC_ADOPTION,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,OCR_REQUIRED_BEFORE_CLAUSE_OR_NUMERIC_ADOPTION,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0116,PDP-V8_4-0118,PDTC-V8_1-0118,PDS-V8_0-0118,water,船舶水污染物排放控制标准(GB 3552-2018代替GB 3552-83),GB 3552-2018,2018,EMISSION_STANDARD_SOURCE,f6fa4f778399d477813474daefc2f9402ab9d7c965469a822b335fceb6681503,12,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\船舶水污染物排放控制标准(GB 3552-2018代替GB 3552-83).pdf#sha256=f6fa4f778399d477#pages=12,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0117,PDP-V8_4-0119,PDTC-V8_1-0119,PDS-V8_0-0119,water,芬顿氧化法废水处理工程技术规范（HJ 1095-2020）,HJ 1095-2020,2020,TREATMENT_TECHNICAL_SPEC_SOURCE,f2af508f0a8560b54c2a7d0e1789d223f70a61bbcc57f6eff7ca670ddf52e518,22,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\芬顿氧化法废水处理工程技术规范（HJ 1095-2020）.pdf#sha256=f2af508f0a8560b5#pages=22,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0118,PDP-V8_4-0120,PDTC-V8_1-0120,PDS-V8_0-0120,water,酵母工业水污染物排放标准(GB 25462-2010，含2024年修改单),GB 25462-2010,2010,EMISSION_STANDARD_SOURCE,062d2f4b172be20d937bfb7d0916403cb85dcd523ba90698c307eb253b04d260,9,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\酵母工业水污染物排放标准(GB 25462-2010，含2024年修改单).pdf#sha256=062d2f4b172be20d#pages=9,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0119,PDP-V8_4-0121,PDTC-V8_1-0121,PDS-V8_0-0121,water,酿造工业废水治理工程技术规范 HJ 575-2010,HJ 575-2010,2010,TREATMENT_TECHNICAL_SPEC_SOURCE,d57fa26ba70e5bae55f9c3484a2367530d2ff0eb78239a047f2537fe253ee7d6,26,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\酿造工业废水治理工程技术规范 HJ 575-2010.pdf#sha256=d57fa26ba70e5bae#pages=26,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0120,PDP-V8_4-0122,PDTC-V8_1-0122,PDS-V8_0-0122,water,钛白粉工业废水治理工程技术规范 （HJ 1279—2023）,HJ 1279-2023,2023,TREATMENT_TECHNICAL_SPEC_SOURCE,3becbbc64b1207c80cf06b39459b9e3ed05a60c708b311fc65f912706a53a2e5,15,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\钛白粉工业废水治理工程技术规范 （HJ 1279—2023）.pdf#sha256=3becbbc64b1207c8#pages=15,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0121,PDP-V8_4-0123,PDTC-V8_1-0123,PDS-V8_0-0123,water,钢铁工业废水治理及回用工程技术规范 HJ 2019-2012,HJ 2019-2012,2012,TREATMENT_TECHNICAL_SPEC_SOURCE,d5e307e7d5cb5fff7b3b0ca6f347d829dd7d8795ec2213e03b114dc5c52ea5e0,22,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\钢铁工业废水治理及回用工程技术规范 HJ 2019-2012.pdf#sha256=d5e307e7d5cb5fff#pages=22,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0122,PDP-V8_4-0124,PDTC-V8_1-0124,PDS-V8_0-0124,water,钢铁工业水污染物排放标准(GB 13456-2012代替GB 13456-1992),GB 13456-2012,2012,EMISSION_STANDARD_SOURCE,d35f5faff12ef29954a8bbd8241848351fc34445adff09035b4f82a56dfcdc81,11,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\钢铁工业水污染物排放标准(GB 13456-2012代替GB 13456-1992).pdf#sha256=d35f5faff12ef299#pages=11,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0123,PDP-V8_4-0125,PDTC-V8_1-0125,PDS-V8_0-0125,water,铅冶炼废水治理工程技术规范(HJ 2057-2018),HJ 2057-2018,2018,TREATMENT_TECHNICAL_SPEC_SOURCE,4097d455ebd1b3a9e89f52fbae81eacb689bb72f82d5f9e5262d00a75d82bf96,23,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\铅冶炼废水治理工程技术规范(HJ 2057-2018).pdf#sha256=4097d455ebd1b3a9#pages=23,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0124,PDP-V8_4-0126,PDTC-V8_1-0126,PDS-V8_0-0126,water,铜冶炼废水治理工程技术规范 HJ 2059-2018,HJ 2059-2018,2018,TREATMENT_TECHNICAL_SPEC_SOURCE,d219153bf1debe6c2971e136a91b3ab18a8f84494e4887836a15da7759ead780,22,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\铜冶炼废水治理工程技术规范 HJ 2059-2018.pdf#sha256=d219153bf1debe6c#pages=22,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0125,PDP-V8_4-0127,PDTC-V8_1-0127,PDS-V8_0-0127,water,铜镍钴采选废水治理工程技术规范(HJ 2056-2018),HJ 2056-2018,2018,TREATMENT_TECHNICAL_SPEC_SOURCE,a9a7810c45a0ac55a6e3b308b7d8c00f2705ac7243c2188808b0c4493b90bb83,20,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\铜镍钴采选废水治理工程技术规范(HJ 2056-2018).pdf#sha256=a9a7810c45a0ac55#pages=20,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0126,PDP-V8_4-0128,PDTC-V8_1-0128,PDS-V8_0-0128,water,陶瓷工业废水治理工程技术规范 （HJ 1278—2023）,HJ 1278-2023,2023,TREATMENT_TECHNICAL_SPEC_SOURCE,7f8cb3f81244ca6359f0cee5a2154e3ac083458fd06f4be29f5ecf94208d5d3c,15,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\陶瓷工业废水治理工程技术规范 （HJ 1278—2023）.pdf#sha256=7f8cb3f81244ca63#pages=15,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0127,PDP-V8_4-0129,PDTC-V8_1-0129,PDS-V8_0-0129,water,饮料制造废水治理工程技术规范 HJ 2048-2015,HJ 2048-2015,2015,TREATMENT_TECHNICAL_SPEC_SOURCE,184f57c4abca85873c3957a6a9ad97e3af984b03c93f1700adaab75653687aa4,25,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\饮料制造废水治理工程技术规范 HJ 2048-2015.pdf#sha256=184f57c4abca8587#pages=25,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0128,PDP-V8_4-0130,PDTC-V8_1-0130,PDS-V8_0-0130,water,饮用水水源保护区污染防治管理规定,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,SUPPORTING_REGULATION_SOURCE,f8b0f1334de817350da165a462fae49130f29812b8ce9dfe420f4ce81b8d285b,9,E:\knowledge-graph\水，气，声，渣+辐射（放射）\水\饮用水水源保护区污染防治管理规定.pdf#sha256=f8b0f1334de81735#pages=9,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
